TransactionID,CustomerID,Amount,TransactionType,Location,DeviceType,TimeOfDay,PreviousFraud,TransactionSpeed,Fraud
10922,2211,8948.071592,Purchase,New York,POS,Morning,0,1.883570916,0
10923,1229,338.8566818,Purchase,New York,ATM,Afternoon,0,5.794910256,0
10924,1188,8126.386806,Transfer,Los Angeles,POS,Night,0,40.9502179,0
10925,4486,5622.520665,Withdrawal,Houston,Laptop,Night,1,7.095387692,0
10926,3057,5465.45234,Deposit,Miami,ATM,Night,0,28.85911863,0
10927,4185,9578.553696,Transfer,New York,Mobile,Morning,0,48.37758318,0
10928,4147,7478.96968,Deposit,Houston,POS,Morning,0,22.10180934,0
10929,3723,8502.687492,Purchase,Miami,POS,Night,0,3.775511712,0
10930,1501,3546.41574,Purchase,Houston,ATM,Morning,1,53.12090811,1
10931,3132,5548.096768,Withdrawal,Los Angeles,ATM,Morning,1,42.78732603,0
10932,1048,,Deposit,New York,Laptop,Morning,1,3.07715036,1
10933,4566,3222.623564,Deposit,New York,Mobile,Afternoon,1,20.1451054,0
10934,3885,5706.778768,Purchase,New York,Laptop,Afternoon,0,22.96713121,0
10935,4055,,Withdrawal,Los Angeles,Mobile,Morning,0,52.25187205,0
10936,1688,1442.322954,Transfer,Miami,Mobile,Morning,0,6.06527133,0
10937,1386,3745.96289,Withdrawal,Miami,POS,Morning,0,46.42723783,0
10938,1969,7395.503391,Transfer,New York,Mobile,Night,0,58.47468123,0
10939,4460,9162.709609,Transfer,Miami,ATM,Afternoon,0,23.74983969,0
10940,2005,4582.563374,Purchase,New York,POS,Night,0,2.401964889,0
10941,3265,6431.808646,Transfer,Miami,Laptop,Morning,0,15.16877308,0
10942,2724,1039.340938,Deposit,New York,Mobile,Morning,0,8.476249347,0
10943,3004,9045.592948,Purchase,Miami,POS,Night,0,47.55226844,0
10944,4052,5690.356094,Withdrawal,Houston,ATM,Morning,0,21.73205,0
10945,4417,,Withdrawal,New York,Laptop,Afternoon,0,54.00123206,0
10946,4301,7946.467597,Transfer,New York,POS,Afternoon,0,54.92123748,0
10947,3302,,Deposit,Chicago,POS,Morning,0,22.75573879,0
10948,3283,5296.452787,Withdrawal,New York,ATM,Afternoon,1,36.67880509,1
10949,4097,9605.192718,Transfer,Miami,ATM,Morning,1,56.70607571,1
10950,2607,905.4491028,Withdrawal,Houston,Mobile,Morning,0,6.089834127,0
10951,4332,6833.668481,Deposit,Houston,Laptop,Morning,0,46.60329871,0
10952,2789,9623.01814,Transfer,Miami,POS,Afternoon,0,3.891431178,0
10953,1270,3012.765309,Deposit,Los Angeles,ATM,Night,0,27.1754231,0
10954,1122,8615.864735,Transfer,New York,ATM,Afternoon,0,31.2350014,0
10955,3703,9337.238879,Deposit,Houston,POS,Afternoon,0,33.41391646,0
10956,2280,7473.391232,Withdrawal,Miami,ATM,Night,0,51.0929854,0
10957,4727,2320.96984,Withdrawal,Houston,ATM,Afternoon,0,13.18381617,0
10958,2444,3346.667181,Deposit,Houston,Mobile,Morning,0,27.02151407,0
10959,1258,367.7348512,Withdrawal,Miami,POS,Afternoon,1,17.18631355,1
10960,1947,8316.21781,Withdrawal,Chicago,Mobile,Morning,0,35.83119668,0
10961,3094,8497.615753,Transfer,Houston,Laptop,Morning,0,33.93069313,0
10962,1862,6330.775997,Deposit,Houston,ATM,Afternoon,0,47.46498538,0
10963,1524,3531.753234,Transfer,Los Angeles,Mobile,Night,0,11.47222119,0
10964,1887,777.3421661,Withdrawal,Chicago,POS,Afternoon,0,49.14908812,0
10965,1207,7533.045523,Withdrawal,Los Angeles,Laptop,Afternoon,0,21.5624092,0
10966,4382,7267.996674,Purchase,Miami,Laptop,Afternoon,1,34.55409172,0
10967,3794,9126.899192,Deposit,New York,Mobile,Morning,0,14.47551412,0
10968,1148,,Deposit,Miami,Mobile,Morning,0,29.1725843,0
10969,4905,,Transfer,Chicago,ATM,Night,1,10.82576529,1
10970,1437,7462.086633,Deposit,Miami,Mobile,Night,0,41.43002182,0
10971,3202,6310.565011,Transfer,Chicago,Mobile,Afternoon,1,3.679633367,0
10972,4749,4275.394278,Withdrawal,Los Angeles,Mobile,Night,0,36.46406242,0
10973,4161,,Purchase,Houston,Laptop,Afternoon,0,45.31468727,0
10974,2721,6513.176033,Withdrawal,Miami,POS,Morning,0,53.02090411,0
10975,4901,3989.569666,Transfer,Miami,Mobile,Afternoon,0,49.24194493,0
10976,1357,843.8582589,Transfer,Houston,Laptop,Afternoon,0,53.77574979,0
10977,4245,2914.14151,Purchase,Miami,Laptop,Afternoon,0,37.25326952,0
10978,2240,5441.830081,Withdrawal,Miami,Mobile,Afternoon,0,4.059540173,0
10979,2930,2763.597346,Deposit,New York,Laptop,Night,0,58.26387301,0
10980,1455,2220.141126,Purchase,New York,ATM,Afternoon,0,46.90540825,0
10981,3823,5278.661206,Deposit,Houston,POS,Morning,0,35.99486694,0
10982,2632,1706.505255,Withdrawal,Los Angeles,ATM,Afternoon,1,28.10923572,1
10983,1628,8006.096533,Purchase,Miami,POS,Morning,1,6.754513926,0
10984,4270,4848.837832,Withdrawal,Miami,Laptop,Night,0,1.617585978,0
10985,3879,5742.889112,Withdrawal,Los Angeles,Mobile,Afternoon,0,26.67573756,0
10986,1485,1482.358843,Deposit,Miami,Mobile,Morning,0,58.43077764,0
10987,3580,,Deposit,Los Angeles,Laptop,Afternoon,1,32.01863901,0
10988,1199,4106.795936,Deposit,Houston,Mobile,Afternoon,0,24.14486869,0
10989,1370,8084.046177,Withdrawal,Houston,Laptop,Night,1,27.85982813,0
10990,2013,7703.893636,Transfer,Los Angeles,ATM,Morning,0,18.60781285,0
10991,2982,2237.544973,Withdrawal,Los Angeles,Laptop,Morning,0,58.62771242,0
10992,3900,6165.629025,Transfer,Chicago,Laptop,Morning,1,8.860729881,0
10993,2471,2442.129014,Purchase,New York,ATM,Afternoon,0,42.01498282,0
10994,1247,9882.589085,Deposit,New York,ATM,Night,0,27.63677882,0
10995,1787,9521.717543,Deposit,Miami,Laptop,Afternoon,1,10.00098902,1
10996,3311,5637.014558,Withdrawal,Miami,ATM,Night,0,35.67824437,0
10997,4129,6992.036693,Transfer,Los Angeles,POS,Night,0,36.08965264,0
10998,4373,8016.289518,Purchase,Los Angeles,ATM,Morning,0,11.60536621,0
10999,3078,7212.774216,Withdrawal,New York,Mobile,Night,0,28.19761234,0
11000,2521,7001.288624,Purchase,Miami,ATM,Morning,0,54.02008355,0
11001,2272,9585.954539,Transfer,New York,ATM,Afternoon,0,7.730697201,0
11002,1604,5968.596502,Deposit,Houston,Laptop,Afternoon,1,58.55618315,0
11003,4848,6366.663691,Deposit,New York,ATM,Night,0,1.485267726,0
11004,4342,8494.194817,Transfer,New York,POS,Morning,0,37.74607894,0
11005,4677,6702.20977,Deposit,Los Angeles,Laptop,Morning,0,34.13304779,0
11006,2689,7331.996894,Withdrawal,Miami,POS,Afternoon,1,1.672823819,1
11007,2417,2349.345175,Transfer,Houston,Mobile,Night,1,37.60173654,0
11008,2820,3718.956572,Deposit,New York,Laptop,Morning,0,48.01158078,0
11009,1501,1481.540444,Transfer,New York,Laptop,Morning,0,4.449002285,0
11010,4663,5062.596769,Purchase,Los Angeles,Mobile,Night,0,30.60341566,0
11011,4875,4562.716733,Withdrawal,Chicago,Mobile,Afternoon,1,44.07455315,0
11012,4155,9971.656515,Withdrawal,Miami,POS,Morning,1,47.78733373,0
11013,4436,6115.974442,Withdrawal,Miami,ATM,Morning,0,49.54536486,0
11014,3933,7866.583784,Deposit,Miami,Laptop,Night,1,5.813192041,1
11015,1548,3346.806561,Purchase,New York,Laptop,Night,1,40.14685099,0
11016,2365,8317.13786,Deposit,New York,POS,Morning,1,43.51805344,1
11017,1838,6154.698815,Deposit,New York,Laptop,Morning,0,17.21047372,0
11018,2430,6972.953393,Transfer,Chicago,Mobile,Night,0,58.53658746,0
11019,2448,2951.363472,Withdrawal,New York,Laptop,Night,0,43.38056887,0
11020,4815,5490.897533,Deposit,Miami,ATM,Morning,1,55.10711381,0
11021,4164,6344.029364,Withdrawal,Miami,Mobile,Night,0,41.95025877,0
11022,1847,5895.055811,Purchase,Los Angeles,POS,Morning,1,8.674120272,1
11023,1613,,Purchase,Chicago,POS,Night,0,16.28758459,0
11024,1411,8983.743918,Withdrawal,Houston,Laptop,Morning,0,25.97502563,0
11025,3479,9710.130738,Withdrawal,New York,Mobile,Morning,0,26.29127508,0
11026,1677,6677.60578,Purchase,Houston,Mobile,Night,0,39.09081104,0
11027,1158,9719.42216,Purchase,New York,Mobile,Afternoon,0,35.17451546,0
11028,3061,8326.45522,Deposit,Chicago,Laptop,Morning,0,6.060534337,0
11029,1372,2715.613082,Purchase,Chicago,Laptop,Afternoon,0,50.59250423,0
11030,3272,4280.082339,Deposit,Miami,POS,Afternoon,1,51.34769018,1
11031,4576,2391.540497,Purchase,Chicago,ATM,Night,0,51.22248695,0
11032,2096,51.9296367,Deposit,Houston,Mobile,Morning,0,13.97155619,0
11033,4320,1888.607044,Transfer,Houston,Laptop,Afternoon,0,19.81459184,0
11034,3558,50.56525701,Transfer,Chicago,Laptop,Morning,0,44.41830851,0
11035,1602,7201.186229,Deposit,Houston,ATM,Morning,0,24.92782633,0
11036,1215,4261.087634,Withdrawal,New York,Laptop,Afternoon,0,27.40022009,0
11037,2996,3132.621524,Transfer,Los Angeles,Laptop,Afternoon,0,36.21391986,0
11038,4673,7619.591702,Purchase,Miami,Laptop,Morning,0,2.959153634,0
11039,2564,8326.542878,Withdrawal,Los Angeles,Mobile,Afternoon,1,2.808305242,0
11040,2840,9753.242391,Purchase,Houston,ATM,Afternoon,0,4.540603502,0
11041,2962,6423.715711,Transfer,Miami,POS,Morning,1,14.14376506,1
11042,4035,4620.674296,Purchase,Los Angeles,ATM,Afternoon,0,58.90254554,0
11043,4291,3059.590373,Deposit,Los Angeles,ATM,Afternoon,0,6.793953857,0
11044,3887,2230.95891,Withdrawal,Houston,POS,Morning,0,53.15240021,0
11045,1726,2137.130245,Transfer,Miami,POS,Afternoon,1,8.076531434,1
11046,2244,4097.801853,Withdrawal,Miami,Laptop,Night,1,44.47130798,0
11047,4460,9917.945689,Deposit,Los Angeles,Laptop,Morning,1,38.56146919,0
11048,3601,18.5284374,Transfer,Miami,Laptop,Night,0,43.95710748,0
11049,4718,1980.086913,Purchase,Miami,Mobile,Morning,0,6.113238889,0
11050,2065,1892.045894,Withdrawal,New York,Mobile,Night,0,45.3574497,0
11051,1675,7174.02366,Transfer,Houston,ATM,Night,0,20.27711416,0
11052,3920,3531.322429,Transfer,Houston,Mobile,Afternoon,1,15.85700868,0
11053,1282,4578.035438,Deposit,New York,Mobile,Morning,0,37.84893861,0
11054,2081,1494.755063,Transfer,Los Angeles,POS,Morning,1,6.94190799,0
11055,4885,4055.920418,Transfer,Chicago,Laptop,Afternoon,0,15.23711707,0
11056,3881,1040.966121,Deposit,Los Angeles,POS,Afternoon,1,33.61446033,1
11057,3584,5335.102446,Purchase,New York,Laptop,Night,1,47.0030646,1
11058,4144,988.4042702,Purchase,Miami,ATM,Morning,0,52.26581069,0
11059,2908,7907.178728,Transfer,New York,POS,Afternoon,0,26.16122485,0
11060,3970,5670.351158,Purchase,Houston,Laptop,Afternoon,0,58.58531946,0
11061,2152,7242.439059,Deposit,Miami,POS,Night,0,46.64591373,0
11062,4670,4190.978703,Purchase,Los Angeles,POS,Night,1,24.74622967,1
11063,3889,3821.098019,Transfer,Miami,Laptop,Afternoon,1,24.09847839,1
11064,4497,991.1068016,Deposit,Houston,Mobile,Night,0,26.94960025,0
11065,1947,5243.317514,Purchase,New York,POS,Morning,0,45.08455399,0
11066,1664,5149.876627,Withdrawal,Los Angeles,ATM,Night,1,19.86849006,0
11067,2717,4686.339424,Withdrawal,Chicago,Mobile,Morning,1,7.032723701,0
11068,2148,7407.778463,Deposit,Chicago,POS,Afternoon,0,34.20735634,0
11069,1066,8326.718956,Purchase,New York,ATM,Afternoon,1,37.39464777,0
11070,3053,7510.388853,Transfer,Los Angeles,ATM,Night,0,56.47936706,0
11071,1636,1447.218771,Withdrawal,Los Angeles,Laptop,Afternoon,0,8.941374571,0
11072,1313,6224.374498,Purchase,Miami,Mobile,Night,0,32.47166836,0
11073,4397,812.4278258,Purchase,New York,Mobile,Night,0,13.7630244,0
11074,1564,6949.276652,Transfer,Miami,Laptop,Night,1,45.61839933,0
11075,2601,3824.572575,Transfer,New York,POS,Night,1,21.87510785,0
11076,1825,1333.664573,Purchase,Houston,POS,Morning,0,38.63879542,0
11077,3553,8621.888061,Transfer,New York,ATM,Morning,0,11.17182501,0
11078,2105,6143.943307,Deposit,Miami,ATM,Afternoon,0,35.2846473,0
11079,4670,3553.70243,Withdrawal,Los Angeles,ATM,Night,0,1.900886299,0
11080,2025,316.9645247,Withdrawal,New York,ATM,Afternoon,1,50.60401084,1
11081,3251,5377.729487,Purchase,Los Angeles,Laptop,Night,0,35.83476862,0
11082,1661,9233.026526,Purchase,Houston,POS,Afternoon,0,14.01006619,0
11083,1804,5967.834529,Transfer,Chicago,ATM,Morning,0,20.73860258,0
11084,3451,9716.78954,Withdrawal,Chicago,Mobile,Afternoon,0,9.848599011,0
11085,4174,1373.146672,Transfer,Miami,ATM,Night,0,40.70763908,0
11086,1535,5687.367995,Purchase,New York,ATM,Night,0,23.10578252,0
11087,2391,7983.26923,Purchase,Houston,POS,Afternoon,0,57.30504013,0
11088,2235,5260.151904,Purchase,Houston,ATM,Afternoon,1,53.78674691,0
11089,3624,919.7528963,Purchase,Los Angeles,Laptop,Night,0,49.03484872,0
11090,4280,5833.031155,Purchase,Miami,POS,Afternoon,1,16.62925726,1
11091,3810,6121.261679,Purchase,Houston,POS,Morning,0,18.19357762,0
11092,2920,7289.805392,Deposit,New York,ATM,Night,0,25.12238056,0
11093,3164,7614.503037,Deposit,Houston,Laptop,Night,0,55.1784709,0
11094,1627,7710.019155,Transfer,Chicago,POS,Morning,0,28.94705935,0
11095,1748,6637.809492,Deposit,Miami,Mobile,Afternoon,0,6.652620873,0
11096,4549,2165.953752,Transfer,Los Angeles,ATM,Morning,0,14.76582223,0
11097,1104,4048.315201,Transfer,New York,POS,Night,0,3.808927446,0
11098,3542,7763.538426,Deposit,Chicago,ATM,Morning,0,4.391962022,0
11099,4842,9534.735564,Withdrawal,Houston,Mobile,Afternoon,0,55.45017004,0
11100,1045,798.6801787,Transfer,Miami,ATM,Afternoon,0,37.40222591,0
11101,3870,5360.011411,Purchase,Miami,ATM,Night,0,6.977417905,0
11102,2354,3132.097491,Transfer,New York,Laptop,Night,0,35.43796508,0
11103,2239,2261.685004,Transfer,Los Angeles,Laptop,Morning,0,58.31016557,0
11104,1981,5063.048728,Withdrawal,Chicago,Mobile,Afternoon,0,1.896169505,0
11105,1959,6064.832512,Purchase,Los Angeles,Laptop,Morning,1,44.95756378,1
11106,2515,107.6245919,Withdrawal,New York,POS,Night,0,11.40527743,0
11107,2836,7804.263656,Withdrawal,New York,Laptop,Morning,0,23.24867235,0
11108,4993,8200.622491,Withdrawal,Chicago,POS,Afternoon,0,7.731687285,0
11109,3892,9655.453137,Transfer,Miami,Mobile,Night,0,1.381046922,0
11110,3496,1814.630895,Purchase,Miami,Mobile,Morning,0,6.925451453,0
11111,3583,5949.580098,Purchase,Chicago,ATM,Morning,0,34.79417068,0
11112,3558,4271.987481,Withdrawal,Los Angeles,POS,Afternoon,0,54.16454055,0
11113,2481,3354.930237,Deposit,Chicago,ATM,Afternoon,0,2.270758393,0
11114,4618,5660.67818,Purchase,Miami,ATM,Morning,1,4.708149457,0
11115,2559,7826.007101,Purchase,Los Angeles,ATM,Afternoon,1,10.61005475,1
11116,3587,240.2973066,Withdrawal,Houston,POS,Night,0,58.41193185,0
11117,2507,9694.307125,Transfer,Los Angeles,Laptop,Morning,0,11.04307015,0
11118,3063,8100.717041,Withdrawal,Miami,POS,Morning,0,28.69664387,0
11119,4642,7514.025499,Deposit,New York,Laptop,Night,0,3.46988461,0
11120,3000,7606.269948,Deposit,Los Angeles,POS,Afternoon,1,51.19030239,1
11121,3290,3896.716489,Withdrawal,Los Angeles,Mobile,Night,0,56.90492673,0
11122,2973,7518.689303,Deposit,New York,Mobile,Night,0,45.61733503,0
11123,4278,38738.34384,Transfer,Miami,Laptop,Morning,1,171.1641799,1
11124,1911,8988.081227,Transfer,Houston,ATM,Night,0,15.68288526,0
11125,2294,1780.451609,Transfer,Houston,ATM,Afternoon,1,11.55415816,0
11126,3808,2930.550768,Deposit,Chicago,ATM,Morning,0,31.42047504,0
11127,2802,5517.862052,Transfer,Houston,ATM,Afternoon,0,18.1438887,0
11128,3752,3198.918249,Withdrawal,Houston,POS,Night,1,40.55633275,0
11129,4918,4248.13008,Transfer,Los Angeles,Mobile,Night,0,16.64052127,0
11130,2753,4929.302667,Deposit,Chicago,POS,Afternoon,0,11.04302539,0
11131,1114,8564.969955,Purchase,Houston,POS,Morning,0,35.31138576,0
11132,2603,5236.690614,Deposit,Los Angeles,POS,Night,0,45.88954018,0
11133,2322,3630.973888,Withdrawal,Chicago,Laptop,Night,1,5.352076393,0
11134,2860,2484.884279,Withdrawal,Los Angeles,Mobile,Night,1,37.52814286,0
11135,4554,4092.673028,Deposit,New York,Laptop,Morning,0,49.11448964,0
11136,3444,5162.203683,Transfer,Miami,ATM,Morning,0,1.373932885,0
11137,3441,7463.687423,Transfer,Miami,Mobile,Night,0,14.21192967,0
11138,2098,1219.277274,Purchase,Miami,Laptop,Morning,0,18.61605387,0
11139,1977,2223.875791,Transfer,Houston,Laptop,Afternoon,0,1.828689524,0
11140,2505,3802.743619,Withdrawal,Miami,POS,Night,0,41.00126841,0
11141,2126,,Transfer,Miami,Laptop,Afternoon,0,25.74373418,0
11142,1296,3923.563395,Deposit,Chicago,Laptop,Morning,0,39.19527146,0
11143,4049,7937.277434,Deposit,Chicago,ATM,Morning,0,24.89086587,0
11144,3225,3248.302486,Purchase,Chicago,ATM,Afternoon,0,11.26216521,0
11145,4286,5023.962822,Withdrawal,Houston,Laptop,Morning,0,31.4301098,0
11146,4014,6242.831258,Deposit,Miami,Laptop,Night,0,43.67179223,0
11147,3362,2329.463716,Withdrawal,Houston,Laptop,Afternoon,1,10.12732105,0
11148,2062,7189.766918,Transfer,Houston,POS,Afternoon,0,21.87122515,0
11149,1258,5475.642084,Purchase,Houston,POS,Night,0,44.33281845,0
11150,4787,,Purchase,Houston,POS,Morning,0,39.72705953,0
11151,3054,8099.742427,Transfer,Houston,ATM,Afternoon,0,59.97305154,0
11152,3096,2442.517639,Deposit,Houston,Mobile,Afternoon,0,11.23536364,0
11153,4609,8832.927946,Withdrawal,Miami,POS,Night,0,21.3010334,0
11154,3208,5614.876866,Withdrawal,Chicago,POS,Morning,0,12.68733633,0
11155,2892,6095.657045,Withdrawal,Los Angeles,Laptop,Afternoon,0,15.40515528,0
11156,1175,8751.839052,Deposit,Los Angeles,POS,Morning,0,12.54688895,0
11157,4662,8177.651052,Transfer,Los Angeles,Mobile,Afternoon,0,59.35659752,0
11158,4073,6019.605068,Withdrawal,New York,ATM,Morning,0,39.13474228,0
11159,2000,7534.345161,Deposit,Chicago,POS,Afternoon,1,5.993896015,0
11160,2918,4338.861707,Withdrawal,Miami,ATM,Morning,1,31.7132493,0
11161,3502,5478.303757,Deposit,Houston,POS,Morning,0,5.886410907,0
11162,4999,630.0806657,Transfer,Los Angeles,ATM,Afternoon,0,24.04125605,0
11163,2667,907.6806008,Withdrawal,Chicago,ATM,Morning,1,38.76832437,0
11164,1275,,Transfer,Miami,POS,Morning,1,3.799800043,1
11165,3545,606.1198403,Purchase,Los Angeles,POS,Night,0,3.73617675,0
11166,4700,1702.297265,Deposit,Chicago,ATM,Night,0,15.78527753,0
11167,1675,7960.368263,Purchase,Miami,Mobile,Night,0,39.88520191,0
11168,2823,21.44804678,Transfer,Chicago,Mobile,Night,0,55.54965933,0
11169,2051,2831.219245,Transfer,Houston,Mobile,Morning,0,17.03630326,0
11170,2356,5844.546192,Transfer,Chicago,Mobile,Afternoon,0,57.43210841,0
11171,4072,,Withdrawal,Chicago,POS,Afternoon,0,33.3503303,0
11172,4259,7773.757553,Withdrawal,New York,Laptop,Night,0,30.66391602,0
11173,3103,5064.203282,Transfer,Houston,ATM,Afternoon,0,7.088978288,0
11174,1546,5098.924677,Transfer,Chicago,Mobile,Afternoon,0,57.37230058,0
11175,2135,7255.85265,Withdrawal,Houston,Mobile,Morning,0,47.69666178,0
11176,4869,4991.258388,Withdrawal,Chicago,Laptop,Morning,0,1.191291982,0
11177,4381,6088.825955,Deposit,Houston,Laptop,Afternoon,0,47.78274472,0
11178,3083,8978.762942,Transfer,Miami,POS,Morning,0,33.64712371,0
11179,3040,4020.495566,Withdrawal,Los Angeles,ATM,Night,0,6.884855019,0
11180,1438,3857.399458,Withdrawal,New York,ATM,Night,1,42.37468376,0
11181,2752,45.45442873,Purchase,Los Angeles,Laptop,Afternoon,1,40.29834612,0
11182,2615,6138.128353,Transfer,Chicago,Laptop,Afternoon,0,41.23827774,0
11183,2849,307.421355,Transfer,Chicago,Laptop,Night,1,52.66213223,0
11184,3642,5046.443412,Withdrawal,Miami,POS,Afternoon,0,45.84512358,0
11185,2600,8044.295552,Purchase,Chicago,ATM,Afternoon,1,54.74804591,1
11186,4396,,Deposit,Houston,Laptop,Morning,0,23.5447812,0
11187,2663,2703.665291,Transfer,Los Angeles,Mobile,Morning,1,34.16845329,0
11188,1306,7863.82253,Deposit,Chicago,ATM,Night,0,59.16236766,0
11189,4605,2704.472871,Transfer,Miami,ATM,Night,1,35.81836708,0
11190,4799,7332.987492,Withdrawal,New York,Mobile,Night,1,25.92161394,0
11191,1618,6106.481967,Deposit,Los Angeles,Mobile,Night,0,28.56338679,0
11192,2132,1708.263005,Transfer,Miami,ATM,Night,0,44.58544274,0
11193,2395,,Deposit,Miami,ATM,Morning,0,22.54459002,0
11194,3404,2014.430393,Withdrawal,Los Angeles,Laptop,Afternoon,0,3.838459132,0
11195,3228,9895.974871,Purchase,Miami,POS,Night,0,54.9625926,0
11196,2379,83.03178166,Purchase,New York,POS,Night,0,29.4321459,0
11197,2699,2642.198938,Deposit,New York,Laptop,Morning,1,31.60770432,0
11198,3115,20066.0437,Deposit,Chicago,Mobile,Morning,1,111.7761867,1
11199,3339,149.7941676,Deposit,Houston,Mobile,Morning,0,55.28676403,0
11200,3739,7326.355322,Transfer,Chicago,Mobile,Morning,0,11.89089557,0
11201,1180,6937.323763,Withdrawal,Houston,Mobile,Afternoon,0,24.05256708,0
11202,4537,7925.586134,Deposit,Los Angeles,Laptop,Afternoon,0,23.37933564,0
11203,3481,,Purchase,Miami,ATM,Morning,0,30.67042004,0
11204,2487,4448.908319,Transfer,Chicago,Laptop,Morning,0,58.1780343,0
11205,4752,6594.544081,Deposit,Miami,Mobile,Night,0,12.81275411,0
11206,1913,4403.287354,Transfer,Chicago,Laptop,Afternoon,0,38.46579523,0
11207,2557,6976.284445,Deposit,Chicago,POS,Night,0,33.91446501,0
11208,3113,6343.39435,Deposit,New York,POS,Morning,0,16.47969208,0
11209,2044,1155.331552,Transfer,Houston,Mobile,Night,0,25.3884345,0
11210,2635,7812.62078,Withdrawal,Los Angeles,Laptop,Morning,1,25.91442824,1
11211,3431,7209.556827,Withdrawal,Miami,POS,Afternoon,0,14.66621525,0
11212,4883,6561.785532,Purchase,Chicago,ATM,Night,0,29.58465144,0
11213,2638,1559.385127,Withdrawal,Miami,Mobile,Night,0,11.95987394,0
11214,2582,2687.284523,Withdrawal,New York,Laptop,Night,0,13.18196422,0
11215,3086,3937.838546,Transfer,Los Angeles,Mobile,Afternoon,0,51.091781,0
11216,2308,2806.49692,Transfer,Houston,POS,Afternoon,0,56.09518741,0
11217,1821,2285.824804,Purchase,Houston,ATM,Night,0,23.98895595,0
11218,1601,8055.523125,Deposit,Chicago,POS,Night,0,1.616502039,0
11219,2620,6385.940141,Transfer,Los Angeles,Mobile,Night,0,53.52609868,0
11220,1784,5659.066594,Transfer,Houston,ATM,Morning,1,47.68333538,1
11221,4407,2267.267581,Transfer,Los Angeles,Laptop,Morning,0,25.54263921,0
11222,2211,9181.584857,Withdrawal,Miami,POS,Morning,0,37.54722662,0
11223,1670,,Transfer,New York,ATM,Afternoon,0,54.9309839,0
11224,2266,7951.559819,Purchase,Los Angeles,Mobile,Night,0,59.266927,0
11225,2096,9667.05994,Purchase,Los Angeles,Laptop,Morning,0,28.4924513,0
